province,date,variable,value
Santa Cruz de Tenerife,2022-08-01,avg_precipitation,5.172183539438133
Santa Cruz de Tenerife,2022-09-01,avg_precipitation,56.7093592813056
Santa Cruz de Tenerife,2022-10-01,avg_precipitation,8.686823203813116
Santa Cruz de Tenerife,2022-11-01,avg_precipitation,6.657170470270386
Santa Cruz de Tenerife,2022-12-01,avg_precipitation,79.68939310738686
Santa Cruz de Tenerife,2023-01-01,avg_precipitation,51.72038570518593
Santa Cruz de Tenerife,2023-02-01,avg_precipitation,45.80003075098292
Santa Cruz de Tenerife,2023-03-01,avg_precipitation,2.9934324686449805
Santa Cruz de Tenerife,2023-04-01,avg_precipitation,5.324488764908733
Santa Cruz de Tenerife,2023-05-01,avg_precipitation,12.257253937224066
Santa Cruz de Tenerife,2023-06-01,avg_precipitation,7.445779427592417
Santa Cruz de Tenerife,2023-07-01,avg_precipitation,0.21637709491071233
Santa Cruz de Tenerife,2023-08-01,avg_precipitation,2.196454850967558
Santa Cruz de Tenerife,2023-09-01,avg_precipitation,5.748808399411338
Santa Cruz de Tenerife,2023-10-01,avg_precipitation,11.730819074395422
Santa Cruz de Tenerife,2023-11-01,avg_precipitation,50.41311749071979
Santa Cruz de Tenerife,2023-12-01,avg_precipitation,23.285303226656712
Araba/Álava,2000-01-01,avg_pet,142.44677080999617
Araba/Álava,2000-02-01,avg_pet,350.056457361657
Araba/Álava,2000-03-01,avg_pet,667.0625878327463
Araba/Álava,2000-04-01,avg_pet,696.993360353571
Araba/Álava,2000-05-01,avg_pet,1096.4850811625495
Araba/Álava,2000-06-01,avg_pet,1360.1971119574737
Araba/Álava,2000-07-01,avg_pet,1405.5409275137986
Araba/Álava,2000-08-01,avg_pet,1278.6153893154644
Araba/Álava,2000-09-01,avg_pet,891.0145420476994
Araba/Álava,2000-10-01,avg_pet,532.7410537892829
Araba/Álava,2000-11-01,avg_pet,336.6864701928756
Araba/Álava,2000-12-01,avg_pet,292.21866025784624
Araba/Álava,2001-01-01,avg_pet,359.01164993177036
Araba/Álava,2001-02-01,avg_pet,356.2023666469785
Araba/Álava,2001-03-01,avg_pet,664.9934418216257
Araba/Álava,2001-04-01,avg_pet,821.86125990346
Araba/Álava,2001-05-01,avg_pet,1130.8821564593986
Araba/Álava,2001-06-01,avg_pet,1468.4064848571247
Araba/Álava,2001-07-01,avg_pet,1344.0857654942051
Araba/Álava,2001-08-01,avg_pet,1311.127680808163
Araba/Álava,2001-09-01,avg_pet,875.4154667101157
Araba/Álava,2001-10-01,avg_pet,580.0445630257235
Araba/Álava,2001-11-01,avg_pet,270.04739404061183
Araba/Álava,2001-12-01,avg_pet,142.65966720299804
Araba/Álava,2002-01-01,avg_pet,223.23033055663024
Araba/Álava,2002-02-01,avg_pet,329.83172773376236
Araba/Álava,2002-03-01,avg_pet,633.1624473003524
Araba/Álava,2002-04-01,avg_pet,880.7461659096926
Araba/Álava,2002-05-01,avg_pet,1065.5554491944845
Araba/Álava,2002-06-01,avg_pet,1346.853031629972
Araba/Álava,2002-07-01,avg_pet,1430.6653292327733
Araba/Álava,2002-08-01,avg_pet,1144.4908450273929
Araba/Álava,2002-09-01,avg_pet,907.4611499215868
Araba/Álava,2002-10-01,avg_pet,584.4967107273058
Araba/Álava,2002-11-01,avg_pet,274.09945212733436
Araba/Álava,2002-12-01,avg_pet,264.6205421699016
Araba/Álava,2003-01-01,avg_pet,320.00947066131675
Araba/Álava,2003-02-01,avg_pet,311.38589380639115
Araba/Álava,2003-03-01,avg_pet,673.7352491904111
Araba/Álava,2003-04-01,avg_pet,922.8360251736282
Araba/Álava,2003-05-01,avg_pet,1197.1123648139471
Araba/Álava,2003-06-01,avg_pet,1446.725574858957
Araba/Álava,2003-07-01,avg_pet,1563.4500906332107
Araba/Álava,2003-08-01,avg_pet,1366.585246135359
Araba/Álava,2003-09-01,avg_pet,995.5635552658918
Araba/Álava,2003-10-01,avg_pet,606.6847186297072
Araba/Álava,2003-11-01,avg_pet,287.1509399376767
Araba/Álava,2003-12-01,avg_pet,258.31992504938995
Araba/Álava,2004-01-01,avg_pet,297.1685166704006
Araba/Álava,2004-02-01,avg_pet,336.22214301716923
Araba/Álava,2004-03-01,avg_pet,583.1838122976027
Araba/Álava,2004-04-01,avg_pet,751.7314812928983
Araba/Álava,2004-05-01,avg_pet,1106.3570337481406
Araba/Álava,2004-06-01,avg_pet,1501.7086702376828
Araba/Álava,2004-07-01,avg_pet,1498.363754862624
Araba/Álava,2004-08-01,avg_pet,1273.6065907655957
Araba/Álava,2004-09-01,avg_pet,931.2036701358467
Araba/Álava,2004-10-01,avg_pet,655.4962422859932
Araba/Álava,2004-11-01,avg_pet,215.3529399784108
Araba/Álava,2004-12-01,avg_pet,248.894050795332
Araba/Álava,2005-01-01,avg_pet,133.87531314283385
Araba/Álava,2005-02-01,avg_pet,261.9267805861626
Araba/Álava,2005-03-01,avg_pet,614.7132324487256
Araba/Álava,2005-04-01,avg_pet,766.3695187274689
Araba/Álava,2005-05-01,avg_pet,1252.2775616611334
Araba/Álava,2005-06-01,avg_pet,1477.515285443694
Araba/Álava,2005-07-01,avg_pet,1558.0337481415088
Araba/Álava,2005-08-01,avg_pet,1426.8729505692575
Araba/Álava,2005-09-01,avg_pet,894.4078494470351
Araba/Álava,2005-10-01,avg_pet,530.709647854335
Araba/Álava,2005-11-01,avg_pet,311.2196989755391
Araba/Álava,2005-12-01,avg_pet,222.47143526344712
Araba/Álava,2006-01-01,avg_pet,211.22134870363965
Araba/Álava,2006-02-01,avg_pet,336.34277683863195
Araba/Álava,2006-03-01,avg_pet,739.9632782745064
Araba/Álava,2006-04-01,avg_pet,866.1154402329992
Araba/Álava,2006-05-01,avg_pet,1253.5192773783585
Araba/Álava,2006-06-01,avg_pet,1417.7771034033278
Araba/Álava,2006-07-01,avg_pet,1547.2218171449508
Araba/Álava,2006-08-01,avg_pet,1317.0679647243326
Araba/Álava,2006-09-01,avg_pet,883.9790627100348
Araba/Álava,2006-10-01,avg_pet,587.2752601885984
Araba/Álava,2006-11-01,avg_pet,395.0217723375222
Araba/Álava,2006-12-01,avg_pet,200.05411515509476
Araba/Álava,2007-01-01,avg_pet,172.73569726470996
Araba/Álava,2007-02-01,avg_pet,351.32819405690526
Araba/Álava,2007-03-01,avg_pet,611.4157722153201
Araba/Álava,2007-04-01,avg_pet,744.0658465549196
Araba/Álava,2007-05-01,avg_pet,1054.7289150491858
Araba/Álava,2007-06-01,avg_pet,1189.3567486099512
Araba/Álava,2007-07-01,avg_pet,1403.8216664290512
Araba/Álava,2007-08-01,avg_pet,1254.5585653475632
Araba/Álava,2007-09-01,avg_pet,945.459846432717
Araba/Álava,2007-10-01,avg_pet,525.1133016965719
Araba/Álava,2007-11-01,avg_pet,265.6968370027902
Araba/Álava,2007-12-01,avg_pet,222.3701297378766
Araba/Álava,2008-01-01,avg_pet,257.0816513574612
Araba/Álava,2008-02-01,avg_pet,372.1199209759872
Araba/Álava,2008-03-01,avg_pet,645.101448094666
Araba/Álava,2008-04-01,avg_pet,862.6535774659361
Araba/Álava,2008-05-01,avg_pet,946.8980630970076
Araba/Álava,2008-06-01,avg_pet,1227.2498828896714
Araba/Álava,2008-07-01,avg_pet,1451.4909468624617
Araba/Álava,2008-08-01,avg_pet,1296.5635552658914
Araba/Álava,2008-09-01,avg_pet,908.637365323123
Araba/Álava,2008-10-01,avg_pet,548.1765412737532
Araba/Álava,2008-11-01,avg_pet,235.59111183527153
Araba/Álava,2008-12-01,avg_pet,269.9414448359437
Araba/Álava,2009-01-01,avg_pet,298.90050713863826
Araba/Álava,2009-02-01,avg_pet,378.6850241349109
Araba/Álava,2009-03-01,avg_pet,714.2492311452368
Araba/Álava,2009-04-01,avg_pet,702.7662274180736
Araba/Álava,2009-05-01,avg_pet,1221.7602598830929
Araba/Álava,2009-06-01,avg_pet,1391.1906556141666
Araba/Álava,2009-07-01,avg_pet,1537.375221491273
Araba/Álava,2009-08-01,avg_pet,1392.657100959286
Araba/Álava,2009-09-01,avg_pet,966.937167763091
Araba/Álava,2009-10-01,avg_pet,624.0795942890896
Araba/Álava,2009-11-01,avg_pet,365.4779527077944
Araba/Álava,2009-12-01,avg_pet,286.5760606122325
Araba/Álava,2010-01-01,avg_pet,325.6557771034033
Araba/Álava,2010-02-01,avg_pet,350.53253630420164
Araba/Álava,2010-03-01,avg_pet,644.8712397401168
Araba/Álava,2010-04-01,avg_pet,909.1312857695672
Araba/Álava,2010-05-01,avg_pet,1152.8154952239342
Araba/Álava,2010-06-01,avg_pet,1211.0250310596953
Araba/Álava,2010-07-01,avg_pet,1571.0214057312776
Araba/Álava,2010-08-01,avg_pet,1390.1028737856166
Araba/Álava,2010-09-01,avg_pet,936.405466506446
Araba/Álava,2010-10-01,avg_pet,598.1427727652293
Araba/Álava,2010-11-01,avg_pet,325.5814171368052
Araba/Álava,2010-12-01,avg_pet,348.87132120817114
Araba/Álava,2011-01-01,avg_pet,238.01226094217785
Araba/Álava,2011-02-01,avg_pet,271.6751868673496
Araba/Álava,2011-03-01,avg_pet,591.6127008696715
Araba/Álava,2011-04-01,avg_pet,918.1328336626002
Araba/Álava,2011-05-01,avg_pet,1284.5648587547605
Araba/Álava,2011-06-01,avg_pet,1321.772622660339
Araba/Álava,2011-07-01,avg_pet,1483.4542862380085
Araba/Álava,2011-08-01,avg_pet,1362.3131020998392
Araba/Álava,2011-09-01,avg_pet,970.3756491985575
Araba/Álava,2011-10-01,avg_pet,643.334222692926
Araba/Álava,2011-11-01,avg_pet,274.03552007169185
Araba/Álava,2011-12-01,avg_pet,209.14501313672383
Araba/Álava,2012-01-01,avg_pet,193.4479928308112
Araba/Álava,2012-02-01,avg_pet,290.31966027821335
Araba/Álava,2012-03-01,avg_pet,678.6823356891176
Araba/Álava,2012-04-01,avg_pet,716.474510682498
Araba/Álava,2012-05-01,avg_pet,1255.465162223263
Araba/Álava,2012-06-01,avg_pet,1405.6453899264752
Araba/Álava,2012-07-01,avg_pet,1512.1581294934722
Araba/Álava,2012-08-01,avg_pet,1452.7382431414073
Araba/Álava,2012-09-01,avg_pet,1036.1139127069796
Araba/Álava,2012-10-01,avg_pet,517.6738222774393
Araba/Álava,2012-11-01,avg_pet,361.75302959327064
Araba/Álava,2012-12-01,avg_pet,230.06036782826502
Araba/Álava,2013-01-01,avg_pet,272.2802501069267
Araba/Álava,2013-02-01,avg_pet,382.8702213894375
Araba/Álava,2013-03-01,avg_pet,699.5559176357971
Araba/Álava,2013-04-01,avg_pet,823.8908531741984
Araba/Álava,2013-05-01,avg_pet,990.2043218802824
Araba/Álava,2013-06-01,avg_pet,1193.4939204464454
Araba/Álava,2013-07-01,avg_pet,1566.3271553392124
Araba/Álava,2013-08-01,avg_pet,1395.93284995621
Araba/Álava,2013-09-01,avg_pet,940.131794944907
Araba/Álava,2013-10-01,avg_pet,581.5453267887326
Araba/Álava,2013-11-01,avg_pet,358.3300474551415
Araba/Álava,2013-12-01,avg_pet,200.4100083504754
Araba/Álava,2014-01-01,avg_pet,279.1310006313774
Araba/Álava,2014-02-01,avg_pet,370.5756329049471
Araba/Álava,2014-03-01,avg_pet,688.0271084950812
Araba/Álava,2014-04-01,avg_pet,869.9417707081611
Araba/Álava,2014-05-01,avg_pet,1188.0807144748367
Araba/Álava,2014-06-01,avg_pet,1407.7588545591552
Araba/Álava,2014-07-01,avg_pet,1355.3857105032687
Araba/Álava,2014-08-01,avg_pet,1314.4092140369453
Araba/Álava,2014-09-01,avg_pet,954.0208354548973
Araba/Álava,2014-10-01,avg_pet,643.322430192061
Araba/Álava,2014-11-01,avg_pet,341.953054033687
Araba/Álava,2014-12-01,avg_pet,240.7846799323813
Araba/Álava,2015-01-01,avg_pet,239.106051039736
Araba/Álava,2015-02-01,avg_pet,380.6795250412431
Araba/Álava,2015-03-01,avg_pet,635.8763314935129
Araba/Álava,2015-04-01,avg_pet,885.0879651316726
Araba/Álava,2015-05-01,avg_pet,1261.0318947432736
Araba/Álava,2015-06-01,avg_pet,1430.8713415751847
Araba/Álava,2015-07-01,avg_pet,1635.724862013483
Araba/Álava,2015-08-01,avg_pet,1371.5252856473658
Araba/Álava,2015-09-01,avg_pet,991.1417340475368
Araba/Álava,2015-10-01,avg_pet,617.4468522780506
Araba/Álava,2015-11-01,avg_pet,255.33165644921488
Araba/Álava,2015-12-01,avg_pet,152.28379396729065
Araba/Álava,2016-01-01,avg_pet,342.06476710319987
Araba/Álava,2016-02-01,avg_pet,411.5670176582009
Araba/Álava,2016-03-01,avg_pet,642.271981099411
Araba/Álava,2016-04-01,avg_pet,794.1860323020838
Araba/Álava,2016-05-01,avg_pet,1068.646163872991
Araba/Álava,2016-06-01,avg_pet,1221.9778610562335
Araba/Álava,2016-07-01,avg_pet,1476.8373897635392
Araba/Álava,2016-08-01,avg_pet,1424.0092262571534
Araba/Álava,2016-09-01,avg_pet,982.6240656632514
Araba/Álava,2016-10-01,avg_pet,656.94898063097
Araba/Álava,2016-11-01,avg_pet,369.17943338968183
Araba/Álava,2016-12-01,avg_pet,211.51131387604624
Araba/Álava,2017-01-01,avg_pet,270.8330108556182
Araba/Álava,2017-02-01,avg_pet,377.1721623658322
Araba/Álava,2017-03-01,avg_pet,642.8782663598035
Araba/Álava,2017-04-01,avg_pet,959.7734577078961
Araba/Álava,2017-05-01,avg_pet,1181.5455304588688
Araba/Álava,2017-06-01,avg_pet,1364.5500315688707
Araba/Álava,2017-07-01,avg_pet,1471.210248681235
Araba/Álava,2017-08-01,avg_pet,1354.1543004949178
Araba/Álava,2017-09-01,avg_pet,924.5335546548799
Araba/Álava,2017-10-01,avg_pet,623.0439112812887
Araba/Álava,2017-11-01,avg_pet,353.07918694881795
Araba/Álava,2017-12-01,avg_pet,253.0090633210453
Araba/Álava,2018-01-01,avg_pet,249.3656286278742
Araba/Álava,2018-02-01,avg_pet,349.8469011588831
Araba/Álava,2018-03-01,avg_pet,639.4421882319396
Araba/Álava,2018-04-01,avg_pet,791.5595429642152
Araba/Álava,2018-05-01,avg_pet,1062.6852074380329
Araba/Álava,2018-06-01,avg_pet,1183.0843601702677
Araba/Álava,2018-07-01,avg_pet,1404.1148495896032
Araba/Álava,2018-08-01,avg_pet,1403.0257846391974
Araba/Álava,2018-09-01,avg_pet,1052.1003482759327
Araba/Álava,2018-10-01,avg_pet,665.5480763355669
Araba/Álava,2018-11-01,avg_pet,371.37630094299243
Araba/Álava,2018-12-01,avg_pet,208.54935945742264
Araba/Álava,2019-01-01,avg_pet,236.95991771726494
Araba/Álava,2019-02-01,avg_pet,359.62504327990365
Araba/Álava,2019-03-01,avg_pet,656.9036843927574
Araba/Álava,2019-04-01,avg_pet,788.9252123261158
Araba/Álava,2019-05-01,avg_pet,1074.0939530336655
Araba/Álava,2019-06-01,avg_pet,1318.1591478441514
Araba/Álava,2019-07-01,avg_pet,1503.16982015927
Araba/Álava,2019-08-01,avg_pet,1380.8415853683373
Araba/Álava,2019-09-01,avg_pet,972.327664514552
Araba/Álava,2019-10-01,avg_pet,609.0186561844432
Araba/Álava,2019-11-01,avg_pet,381.05303570337486
Araba/Álava,2019-12-01,avg_pet,264.2876229658444
Araba/Álava,2020-01-01,avg_pet,264.233589278804
Araba/Álava,2020-02-01,avg_pet,440.31065805820884
Araba/Álava,2020-03-01,avg_pet,634.7387930507749
Araba/Álava,2020-04-01,avg_pet,875.6800342165822
Araba/Álava,2020-05-01,avg_pet,1290.8179799995928
Araba/Álava,2020-06-01,avg_pet,1210.823316157151
Araba/Álava,2020-07-01,avg_pet,1543.092242204525
Araba/Álava,2020-08-01,avg_pet,1388.8960671296768
Araba/Álava,2020-09-01,avg_pet,1017.2813295586466
Araba/Álava,2020-10-01,avg_pet,544.4876474062607
Araba/Álava,2020-11-01,avg_pet,372.82541395955093
Araba/Álava,2020-12-01,avg_pet,312.8730116702985
Araba/Álava,2021-01-01,avg_pet,249.99439907126407
Araba/Álava,2021-02-01,avg_pet,415.8652518381228
Araba/Álava,2021-03-01,avg_pet,670.506955335139
Araba/Álava,2021-04-01,avg_pet,812.3581743009021
Araba/Álava,2021-05-01,avg_pet,1076.8168801808588
Araba/Álava,2021-06-01,avg_pet,1241.9868225422101
Araba/Álava,2021-07-01,avg_pet,1433.2668486119874
Araba/Álava,2021-08-01,avg_pet,1291.407564308845
Araba/Álava,2021-09-01,avg_pet,927.2926943522272
Araba/Álava,2021-10-01,avg_pet,588.0317929082058
Araba/Álava,2021-11-01,avg_pet,302.13786431495527
Araba/Álava,2021-12-01,avg_pet,256.84237968186716
Araba/Álava,2022-01-01,avg_pet,238.7127436404
Araba/Álava,2022-02-01,avg_pet,321.8511782317358
Araba/Álava,2022-03-01,avg_pet,626.1804924743882
Araba/Álava,2022-04-01,avg_pet,781.3783783783789
Araba/Álava,2022-05-01,avg_pet,1204.948960263957
Araba/Álava,2022-06-01,avg_pet,1373.3556691582316
Araba/Álava,2022-07-01,avg_pet,1740.168150064155
Araba/Álava,2022-08-01,avg_pet,1474.326055520479
Araba/Álava,2022-09-01,avg_pet,1098.0813458522573
Araba/Álava,2022-10-01,avg_pet,782.0478421149108
Araba/Álava,2022-11-01,avg_pet,412.9902034664656
Araba/Álava,2022-12-01,avg_pet,304.61824069736645
Araba/Álava,2023-01-01,avg_pet,274.39660685553645
Araba/Álava,2023-02-01,avg_pet,340.34281757265927
Araba/Álava,2023-03-01,avg_pet,765.4173404753659
Araba/Álava,2023-04-01,avg_pet,918.507749648669
Araba/Álava,2023-05-01,avg_pet,1189.4076865109273
Araba/Álava,2023-06-01,avg_pet,1308.0420986170793
Araba/Álava,2023-07-01,avg_pet,1507.7234770565587
Araba/Álava,2023-08-01,avg_pet,1484.3275423124703
Araba/Álava,2023-09-01,avg_pet,1043.1597588545594
Araba/Álava,2023-10-01,avg_pet,778.3794374630846
Araba/Álava,2023-11-01,avg_pet,416.6668567587935
Araba/Álava,2023-12-01,avg_pet,282.8862094951017
Albacete,2000-01-01,avg_pet,280.20666487857864
Albacete,2000-02-01,avg_pet,511.6943864292906
Albacete,2000-03-01,avg_pet,864.5452071177639
Albacete,2000-04-01,avg_pet,1074.6130342829256
Albacete,2000-05-01,avg_pet,1453.0904582049063
Albacete,2000-06-01,avg_pet,2020.8810276523427
Albacete,2000-07-01,avg_pet,2240.4461221205556
Albacete,2000-08-01,avg_pet,1982.7933263275443
Albacete,2000-09-01,avg_pet,1326.2164172870014
Albacete,2000-10-01,avg_pet,761.1394840632984
Albacete,2000-11-01,avg_pet,446.6399391463786
Albacete,2000-12-01,avg_pet,335.57200205776684
Albacete,2001-01-01,avg_pet,359.0093039207498
Albacete,2001-02-01,avg_pet,489.07885908253513
Albacete,2001-03-01,avg_pet,922.8475889390634
Albacete,2001-04-01,avg_pet,1154.2359968517926
Albacete,2001-05-01,avg_pet,1398.312675053094
Albacete,2001-06-01,avg_pet,2040.9010073384889
Albacete,2001-07-01,avg_pet,2224.6415660134276
Albacete,2001-08-01,avg_pet,1950.044888339761
Albacete,2001-09-01,avg_pet,1197.3502117125631
Albacete,2001-10-01,avg_pet,783.3606236616821
Albacete,2001-11-01,avg_pet,401.3469271998978
Albacete,2001-12-01,avg_pet,261.96319762917085
Albacete,2002-01-01,avg_pet,317.78660340938586
Albacete,2002-02-01,avg_pet,517.0454467508828
Albacete,2002-03-01,avg_pet,801.5947298301463
Albacete,2002-04-01,avg_pet,1049.7278998905167
Albacete,2002-05-01,avg_pet,1457.741565573734
Albacete,2002-06-01,avg_pet,2015.5687922930474
Albacete,2002-07-01,avg_pet,2149.580052851195
Albacete,2002-08-01,avg_pet,1788.8531730502878
Albacete,2002-09-01,avg_pet,1218.945732991545
Albacete,2002-10-01,avg_pet,762.9461023343338
Albacete,2002-11-01,avg_pet,437.1352014457132
Albacete,2002-12-01,avg_pet,297.2395144021703
Albacete,2003-01-01,avg_pet,382.2688903447637
Albacete,2003-02-01,avg_pet,429.69569671680637
Albacete,2003-03-01,avg_pet,827.0095413554006
Albacete,2003-04-01,avg_pet,1080.280660947717
Albacete,2003-05-01,avg_pet,1481.7587356165175
Albacete,2003-06-01,avg_pet,2015.5943516934808
Albacete,2003-07-01,avg_pet,2238.984351297756
Albacete,2003-08-01,avg_pet,2000.3450980737016
Albacete,2003-09-01,avg_pet,1283.9415031372146
Albacete,2003-10-01,avg_pet,688.5709116171497
Albacete,2003-11-01,avg_pet,394.63909933122574
Albacete,2003-12-01,avg_pet,301.34831663229727
Albacete,2004-01-01,avg_pet,373.07696400226877
Albacete,2004-02-01,avg_pet,445.6777967823206
Albacete,2004-03-01,avg_pet,742.2646780781863
Albacete,2004-04-01,avg_pet,1068.6885165170977
Albacete,2004-05-01,avg_pet,1319.8588275125198
Albacete,2004-06-01,avg_pet,1916.997735576945
Albacete,2004-07-01,avg_pet,2100.5153958783103
Albacete,2004-08-01,avg_pet,1938.7583223043478
Albacete,2004-09-01,avg_pet,1310.3210951893109
Albacete,2004-10-01,avg_pet,807.4113599289451
Albacete,2004-11-01,avg_pet,383.8030171788365
Albacete,2004-12-01,avg_pet,317.35606403700467
Albacete,2005-01-01,avg_pet,311.8291261965168
Albacete,2005-02-01,avg_pet,421.7536351684689
Albacete,2005-03-01,avg_pet,799.877294652004
Albacete,2005-04-01,avg_pet,1125.431493507921
Albacete,2005-05-01,avg_pet,1519.5312160611352
Albacete,2005-06-01,avg_pet,1920.5785095259646
Albacete,2005-07-01,avg_pet,2178.074211519096
Albacete,2005-08-01,avg_pet,1875.5802902858438
Albacete,2005-09-01,avg_pet,1269.713134972805
Albacete,2005-10-01,avg_pet,699.1445977021608
Albacete,2005-11-01,avg_pet,386.34199383549304
Albacete,2005-12-01,avg_pet,287.6898092168614
Albacete,2006-01-01,avg_pet,298.90322339522754
Albacete,2006-02-01,avg_pet,449.4003016299446
Albacete,2006-03-01,avg_pet,894.755398340596
Albacete,2006-04-01,avg_pet,1103.1038468810325
Albacete,2006-05-01,avg_pet,1525.9618477692143
Albacete,2006-06-01,avg_pet,1875.3021619744002
Albacete,2006-07-01,avg_pet,2221.7888634355027
Albacete,2006-08-01,avg_pet,1941.886268802406
Albacete,2006-09-01,avg_pet,1260.9702547146167
Albacete,2006-10-01,avg_pet,798.034872115059
Albacete,2006-11-01,avg_pet,414.80589717320873
Albacete,2006-12-01,avg_pet,311.05767903232186
Albacete,2007-01-01,avg_pet,342.3725173788974
Albacete,2007-02-01,avg_pet,482.32934824188465
Albacete,2007-03-01,avg_pet,868.0675501580707
Albacete,2007-04-01,avg_pet,952.3491520505115
Albacete,2007-05-01,avg_pet,1555.4201845834564
Albacete,2007-06-01,avg_pet,1844.5606315761713
Albacete,2007-07-01,avg_pet,2191.8461159648414
Albacete,2007-08-01,avg_pet,1941.7410159564865
Albacete,2007-09-01,avg_pet,1220.667657443358
Albacete,2007-10-01,avg_pet,711.2774555799346
Albacete,2007-11-01,avg_pet,394.92617101450566
Albacete,2007-12-01,avg_pet,281.3753534038895
Albacete,2008-01-01,avg_pet,342.38067369883623
Albacete,2008-02-01,avg_pet,446.8511020925027
Albacete,2008-03-01,avg_pet,912.6189921338777
Albacete,2008-04-01,avg_pet,1178.681551767349
Albacete,2008-05-01,avg_pet,1291.4425913793634
Albacete,2008-06-01,avg_pet,1766.4150137844008
Albacete,2008-07-01,avg_pet,2178.320642304699
Albacete,2008-08-01,avg_pet,1996.0269752144613
Albacete,2008-09-01,avg_pet,1206.5757526458574
Albacete,2008-10-01,avg_pet,732.3378255382949
Albacete,2008-11-01,avg_pet,409.1967234018229
Albacete,2008-12-01,avg_pet,306.83151373383566
Albacete,2009-01-01,avg_pet,352.5253153703764
Albacete,2009-02-01,avg_pet,470.13451992032753
Albacete,2009-03-01,avg_pet,835.4570880838589
Albacete,2009-04-01,avg_pet,1081.1429928198006
Albacete,2009-05-01,avg_pet,1577.0216153470712
Albacete,2009-06-01,avg_pet,1954.5270521608734
Albacete,2009-07-01,avg_pet,2294.7711965387302
Albacete,2009-08-01,avg_pet,1979.555386029169
Albacete,2009-09-01,avg_pet,1204.7682989566053
Albacete,2009-10-01,avg_pet,776.5178097972572
Albacete,2009-11-01,avg_pet,468.59873104370115
Albacete,2009-12-01,avg_pet,333.9368028105228
Albacete,2010-01-01,avg_pet,350.7558951945864
Albacete,2010-02-01,avg_pet,460.4420373651786
Albacete,2010-03-01,avg_pet,777.8652954082781
Albacete,2010-04-01,avg_pet,1021.8026742176753
Albacete,2010-05-01,avg_pet,1500.783050683503
Albacete,2010-06-01,avg_pet,1770.4816405854956
Albacete,2010-07-01,avg_pet,2190.1085955740423
Albacete,2010-08-01,avg_pet,1879.2913630947417
Albacete,2010-09-01,avg_pet,1237.3390786656182
Albacete,2010-10-01,avg_pet,753.2051127594741
Albacete,2010-11-01,avg_pet,437.3676851440659
Albacete,2010-12-01,avg_pet,307.78969445678035
Albacete,2011-01-01,avg_pet,323.44464035245875
Albacete,2011-02-01,avg_pet,506.4394871411549
Albacete,2011-03-01,avg_pet,798.808627671689
Albacete,2011-04-01,avg_pet,1089.6213884650726
Albacete,2011-05-01,avg_pet,1463.569988260174
Albacete,2011-06-01,avg_pet,1830.0254055076045
Albacete,2011-07-01,avg_pet,2156.103314851537
Albacete,2011-08-01,avg_pet,2010.374786198892
Albacete,2011-09-01,avg_pet,1338.269611442591
Albacete,2011-10-01,avg_pet,765.160945517542
Albacete,2011-11-01,avg_pet,401.6843702045894
Albacete,2011-12-01,avg_pet,304.653547669403
Albacete,2012-01-01,avg_pet,321.9717892459691
Albacete,2012-02-01,avg_pet,455.7917698115032
Albacete,2012-03-01,avg_pet,882.6763897621688
Albacete,2012-04-01,avg_pet,1078.0098227594308
Albacete,2012-05-01,avg_pet,1583.8691031565597
Albacete,2012-06-01,avg_pet,2027.8250986013336
Albacete,2012-07-01,avg_pet,2237.711903830173
Albacete,2012-08-01,avg_pet,2058.309852218915
Albacete,2012-09-01,avg_pet,1301.1682312437624
Albacete,2012-10-01,avg_pet,731.0991201727114
Albacete,2012-11-01,avg_pet,398.9383857081927
Albacete,2012-12-01,avg_pet,306.4913666122914
Albacete,2013-01-01,avg_pet,397.604688894654
Albacete,2013-02-01,avg_pet,502.6688622043611
Albacete,2013-03-01,avg_pet,822.9079896759895
Albacete,2013-04-01,avg_pet,1034.9877721154987
Albacete,2013-05-01,avg_pet,1410.9374799389711
Albacete,2013-06-01,avg_pet,1836.056219248916
Albacete,2013-07-01,avg_pet,2199.654237988664
Albacete,2013-08-01,avg_pet,1857.8126025036172
Albacete,2013-09-01,avg_pet,1250.890709709758
Albacete,2013-10-01,avg_pet,748.1184359212247
Albacete,2013-11-01,avg_pet,441.5850389788548
Albacete,2013-12-01,avg_pet,295.85061403238797
Albacete,2014-01-01,avg_pet,356.00921158505196
Albacete,2014-02-01,avg_pet,503.6701153316832
Albacete,2014-03-01,avg_pet,894.41584040874
Albacete,2014-04-01,avg_pet,1190.9611970223937
Albacete,2014-05-01,avg_pet,1537.520909638528
Albacete,2014-06-01,avg_pet,1848.7220035966961
Albacete,2014-07-01,avg_pet,2156.310252340271
Albacete,2014-08-01,avg_pet,1954.4363345366278
Albacete,2014-09-01,avg_pet,1228.8552352141976
Albacete,2014-10-01,avg_pet,801.7017161248903
Albacete,2014-11-01,avg_pet,418.84658643720485
Albacete,2014-12-01,avg_pet,306.7178265056218
Albacete,2015-01-01,avg_pet,369.4825727363466
Albacete,2015-02-01,avg_pet,501.8126596638098
Albacete,2015-03-01,avg_pet,842.458437943817
Albacete,2015-04-01,avg_pet,1130.5519520206124
Albacete,2015-05-01,avg_pet,1635.3145965149881
Albacete,2015-06-01,avg_pet,1909.8654580949833
Albacete,2015-07-01,avg_pet,2243.904925010223
Albacete,2015-08-01,avg_pet,1904.7774885569695
